survey_id,farmer_uid,data_year,age,education,household_member,women,total_income_riel,spend_riel,homestead,cattle,buffalo
2724,DANG PHLET|DP342,2021,,,,,,,,,
3472,DANG PHLET|DP342,2022,,,,,,,1500,0,0
5020,DANG PHLET|DP342,2023,,,,,,,1500,0,0
7051,DANG PHLET|DP342,2024,26,Secondary,4,2,12,7,1500,2,3
9282,DANG PHLET|DP342,2025,26,Secondary,4,2,18,17,875,0,2
92,DANG PHLET|DP343,2019,,,,,,,,,
992,DANG PHLET|DP343,2020,,,,,,,,,
993,DANG PHLET|DP345,2020,,,,,,,,,
2797,DANG PHLET|DP345,2021,,,,,,,,,
93,DANG PHLET|DP346,2019,,,,,,,,,
994,DANG PHLET|DP346,2020,,,,,,,,,
2988,DANG PHLET|DP346,2021,,,,,,,,,
3473,DANG PHLET|DP346,2022,,,,,,,1200,0,0
5021,DANG PHLET|DP346,2023,,,,,,,1200,0,0
94,DANG PHLET|DP348,2019,,,,,,,,,
995,DANG PHLET|DP348,2020,,,,,,,,,
2917,DANG PHLET|DP348,2021,,,,,,,,,
3474,DANG PHLET|DP348,2022,,,,,,,1200,0,0
5022,DANG PHLET|DP348,2023,,,,,,,1200,0,0
7052,DANG PHLET|DP348,2024,24,Primary,5,2,13,5,1200,5,0
9283,DANG PHLET|DP348,2025,25,Primary,4,2,25,28,1200,10,0
2768,DANG PHLET|DP349,2021,,,,,,,,,
3475,DANG PHLET|DP349,2022,,,,,,,1000,0,0
5023,DANG PHLET|DP349,2023,,,,,,,1000,0,0
7053,DANG PHLET|DP349,2024,31,Primary,6,3,13,10,1000,7,0
9284,DANG PHLET|DP349,2025,30,Primary,6,4,10,9,1000,2,0
9285,DANG PHLET|DP350,2025,60,Literacy,2,1,10,9,600,12,0
95,DANG PHLET|DP351,2019,,,,,,,,,
96,DANG PHLET|DP354,2019,,,,,,,,,
996,DANG PHLET|DP354,2020,,,,,,,,,
2881,DANG PHLET|DP354,2021,,,,,,,,,
3476,DANG PHLET|DP354,2022,,,,,,,300,0,0
5024,DANG PHLET|DP354,2023,,,,,,,300,0,0
7054,DANG PHLET|DP354,2024,28,Literacy,9,6,8,9,300,13,0
9286,DANG PHLET|DP354,2025,30,Primary,3,2,10,9,300,5,0
97,DANG PHLET|DP355,2019,,,,,,,,,
98,DANG PHLET|DP356,2019,,,,,,,,,
997,DANG PHLET|DP356,2020,,,,,,,,,
2983,DANG PHLET|DP356,2021,,,,,,,,,
3477,DANG PHLET|DP356,2022,,,,,,,1000,0,0
5025,DANG PHLET|DP356,2023,,,,,,,1000,0,0
7055,DANG PHLET|DP356,2024,22,Secondary,7,3,14,10,1000,0,0
9287,DANG PHLET|DP356,2025,40,Literacy,6,3,8,8,1000,0,0
9288,DANG PHLET|DP357,2025,27,Secondary,4,3,18,17,1800,0,0
998,DANG PHLET|DP365,2020,,,,,,,,,
2984,DANG PHLET|DP365,2021,,,,,,,,,
999,DANG PHLET|DP368,2020,,,,,,,,,
2848,DANG PHLET|DP368,2021,,,,,,,,,
3478,DANG PHLET|DP368,2022,,,,,,,1200,0,0
5026,DANG PHLET|DP368,2023,,,,,,,1200,0,0
1000,DANG PHLET|DP370,2020,,,,,,,,,
1001,DANG PHLET|DP371,2020,,,,,,,,,
2712,DANG PHLET|DP371,2021,,,,,,,,,
3479,DANG PHLET|DP371,2022,,,,,,,800,0,0
5027,DANG PHLET|DP371,2023,,,,,,,800,0,0
7056,DANG PHLET|DP371,2024,35,Primary,8,3,11,11,800,10,0
9289,DANG PHLET|DP371,2025,30,Primary,9,4,9,9,800,20,0
9290,DANG PHLET|DP372,2025,24,Secondary,3,2,10,8,1620,7,3
2792,DANG PHLET|DP374,2021,,,,,,,,,
3480,DANG PHLET|DP374,2022,,,,,,,1200,0,0
5028,DANG PHLET|DP374,2023,,,,,,,1200,0,0
7057,DANG PHLET|DP376,2024,26,Secondary,3,2,5,3,8000,0,0
7058,DANG PHLET|DP383,2024,30,Primary,4,3,10,8,1500,4,0
9291,DANG PHLET|DP383,2025,31,Primary,4,3,10,9,1500,4,0
7059,DANG PHLET|DP401,2024,26,High school,6,2,25,20,800,14,0
9292,DANG PHLET|DP401,2025,30,High school,4,2,19,15,800,11,0
2701,DANG PHLET|DP403,2021,,,,,,,,,
3481,DANG PHLET|DP403,2022,,,,,,,1000,0,0
5029,DANG PHLET|DP403,2023,,,,,,,1000,0,0
7060,DANG PHLET|DP403,2024,41,Primary,6,3,14,12,1000,2,0
9293,DANG PHLET|DP403,2025,54,Primary,6,3,18,16,1000,10,0
9294,DANG PHLET|DP407,2025,23,Primary,4,2,13,12,2000,0,0
7061,DANG PHLET|DP413,2024,29,Secondary,6,2,18,16,1500,1,0
9295,DANG PHLET|DP413,2025,23,High school,6,2,8,4,1500,3,0
2707,DANG PHLET|DP426,2021,,,,,,,,,
3482,DANG PHLET|DP426,2022,,,,,,,1500,0,0
5030,DANG PHLET|DP426,2023,,,,,,,1500,0,0
7062,DANG PHLET|DP426,2024,24,Secondary,3,1,20,8,1500,0,0
9296,DANG PHLET|DP426,2025,28,Secondary,4,2,19,18,1500,0,0
9297,DANG PHLET|DP453,2025,18,Secondary,3,2,13,12,1500,3,0
9298,DANG PHLET|DP455,2025,24,High school,3,2,18,16,1700,4,0
9299,DANG PHLET|DP456,2025,22,Secondary,3,1,9,8,3450,0,0
9300,DANG PHLET|DP457,2025,22,Primary,3,1,15,10,450,5,0
3383,DAN|DN001,2022,,,,,,,2400,0,0
4940,DAN|DN001,2023,,,,,,,1800,0,0
6960,DAN|DN001,2024,33,Literacy,4,2,10,7,2250,0,0
3384,DAN|DN002,2022,,,,,,,6000,0,0
3385,DAN|DN003,2022,,,,,,,1120,0,0
4941,DAN|DN003,2023,,,,,,,960,0,0
3386,DAN|DN005,2022,,,,,,,2250,0,0
4942,DAN|DN005,2023,,,,,,,2400,0,0
6961,DAN|DN005,2024,66,Literacy,3,1,7,5,1500,3,0
3387,DAN|DN007,2022,,,,,,,5000,0,0
4943,DAN|DN007,2023,,,,,,,7500,0,0
6962,DAN|DN007,2024,39,Primary,4,2,7,17,7500,2,0
3388,DAN|DN008,2022,,,,,,,1045,0,0
4944,DAN|DN008,2023,,,,,,,880,0,0
3389,DAN|DN009,2022,,,,,,,1050,0,0
4945,DAN|DN009,2023,,,,,,,1045,0,0
3390,DAN|DN010,2022,,,,,,,1045,0,0
4946,DAN|DN010,2023,,,,,,,800,0,0
3832,DAN|DN011,2022,,,,,,,1065,0,0
4947,DAN|DN011,2023,,,,,,,1050,0,0
6963,DAN|DN011,2024,39,Primary,6,2,7,8,1050,0,0
3845,DAN|DN012,2022,,,,,,,500,0,0
3391,DAN|DN013,2022,,,,,,,900,0,0
4948,DAN|DN013,2023,,,,,,,750,0,0
4949,DAN|DN014,2023,,,,,,,1400,0,0
6964,DAN|DN014,2024,29,Secondary,4,2,10,12,1400,0,0
4950,DAN|DN015,2023,,,,,,,1500,0,0
6965,DAN|DN015,2024,33,Primary,4,2,1.5,1.4,1500,0,0
3844,DAN|DN016,2022,,,,,,,1500,0,0
4951,DAN|DN016,2023,,,,,,,1500,0,0
6966,DAN|DN016,2024,57,Primary,5,3,15,15,1500,0,0
3392,DAN|DN017,2022,,,,,,,1800,0,0
4952,DAN|DN017,2023,,,,,,,1820,0,0
6967,DAN|DN017,2024,56,Primary,7,3,19,15,1680,0,0
9062,DAN|DN017,2025,57,Primary,7,3,10,9,1680,0,0
3815,DAN|DN018,2022,,,,,,,1200,0,0
3393,DAN|DN019,2022,,,,,,,1620,0,0
4953,DAN|DN019,2023,,,,,,,1620,0,0
6968,DAN|DN019,2024,56,Primary,6,3,25,30,1620,8,0
3394,DAN|DN020,2022,,,,,,,700,0,0
4954,DAN|DN020,2023,,,,,,,2000,0,0
6969,DAN|DN020,2024,55,Literacy,2,1,4,3,1260,0,0
9063,DAN|DN020,2025,56,Literacy,2,1,4,3,1260,0,0
3395,DAN|DN021,2022,,,,,,,1200,0,0
4955,DAN|DN021,2023,,,,,,,2000,0,0
6970,DAN|DN021,2024,39,Primary,4,2,5,7,2400,0,0
3396,DAN|DN022,2022,,,,,,,980,0,0
4956,DAN|DN022,2023,,,,,,,980,0,0
6971,DAN|DN022,2024,35,High school,4,2,15,20,1050,0,0
9064,DAN|DN022,2025,36,High school,4,2,15,20,1050,0,0
3397,DAN|DN024,2022,,,,,,,1050,0,0
4957,DAN|DN024,2023,,,,,,,1500,0,0
6972,DAN|DN029,2024,42,Literacy,4,1,4,5,440,0,0
9065,DAN|DN029,2025,43,Literacy,4,1,4,5,440,0,0
6973,DAN|DN058,2024,47,Primary,2,1,11,16,490,0,0
4958,DAN|DN067,2023,,,,,,,900,0,0
6974,DAN|DN067,2024,38,Primary,5,4,6,15,1500,3,0
6975,DAN|DN077,2024,31,Primary,4,2,2.5,4,2100,0,0
6976,DAN|DN101,2024,25,Primary,4,2,5,5,325,0,0
6977,DAN|DN102,2024,35,Primary,4,2,6,7,1200,0,0
9066,DAN|DN102,2025,36,Primary,4,2,6,7,1200,0,0
99,DOUNG|DG001,2019,,,,,,,,,
856,DOUNG|DG001,2020,,,,,,,,,
1984,DOUNG|DG001,2021,,,,,,,,,
3921,DOUNG|DG001,2022,,,,,,,800,0,0
5345,DOUNG|DG001,2023,,,,,,,2500,0,0
7346,DOUNG|DG001,2024,55,Primary,3,2,1,0.5,2500,0,0
9449,DOUNG|DG001,2025,56,Literacy,3,1,0.5,0.5,2500,0,0
100,DOUNG|DG002,2019,,,,,,,,,
101,DOUNG|DG003,2019,,,,,,,,,
857,DOUNG|DG003,2020,,,,,,,,,
1983,DOUNG|DG003,2021,,,,,,,,,
3907,DOUNG|DG003,2022,,,,,,,4800,0,0
5346,DOUNG|DG003,2023,,,,,,,900,0,0
7347,DOUNG|DG003,2024,55,Primary,3,1,5,5,900,10,0
9450,DOUNG|DG003,2025,59,Primary,3,1,5,1,200,10,0
102,DOUNG|DG004,2019,,,,,,,,,
858,DOUNG|DG004,2020,,,,,,,,,
1982,DOUNG|DG004,2021,,,,,,,,,
3912,DOUNG|DG004,2022,,,,,,,1200,0,0
5347,DOUNG|DG004,2023,,,,,,,1000,0,0
7348,DOUNG|DG004,2024,27,Primary,4,2,3,2,1000,0,0
9451,DOUNG|DG004,2025,27,Primary,4,2,8,5,1000,0,0
103,DOUNG|DG005,2019,,,,,,,,,
859,DOUNG|DG005,2020,,,,,,,,,
1948,DOUNG|DG005,2021,,,,,,,,,
104,DOUNG|DG006,2019,,,,,,,,,
860,DOUNG|DG006,2020,,,,,,,,,
105,DOUNG|DG007,2019,,,,,,,,,
861,DOUNG|DG007,2020,,,,,,,,,
1965,DOUNG|DG007,2021,,,,,,,,,
3939,DOUNG|DG007,2022,,,,,,,1600,0,0
5348,DOUNG|DG007,2023,,,,,,,900,0,0
7349,DOUNG|DG007,2024,51,Primary,6,2,6.4,6.8,900,0,0
9452,DOUNG|DG007,2025,50,Literacy,6,2,3,3,900,0,0
106,DOUNG|DG008,2019,,,,,,,,,
862,DOUNG|DG008,2020,,,,,,,,,
1969,DOUNG|DG008,2021,,,,,,,,,
3927,DOUNG|DG008,2022,,,,,,,1200,0,0
5349,DOUNG|DG008,2023,,,,,,,1500,0,0
7350,DOUNG|DG008,2024,30,Primary,4,2,2,2,1500,0,0
9453,DOUNG|DG008,2025,30,Primary,4,2,4,4,1500,0,0
107,DOUNG|DG009,2019,,,,,,,,,
863,DOUNG|DG009,2020,,,,,,,,,
1976,DOUNG|DG009,2021,,,,,,,,,
3918,DOUNG|DG009,2022,,,,,,,1200,0,0
5350,DOUNG|DG009,2023,,,,,,,3500,0,0
7351,DOUNG|DG009,2024,38,Primary,6,5,2.8,2,750,7,0
9454,DOUNG|DG009,2025,39,Primary,6,5,5,5,1500,5,0
108,DOUNG|DG010,2019,,,,,,,,,
864,DOUNG|DG010,2020,,,,,,,,,
1977,DOUNG|DG010,2021,,,,,,,,,
3862,DOUNG|DG010,2022,,,,,,,1000,0,0
5351,DOUNG|DG010,2023,,,,,,,2500,0,0
7352,DOUNG|DG010,2024,40,Literacy,6,2,4,3,900,0,0
9455,DOUNG|DG010,2025,40,Literacy,6,2,5,4,900,2,0
109,DOUNG|DG011,2019,,,,,,,,,
865,DOUNG|DG011,2020,,,,,,,,,
7353,DOUNG|DG011,2024,31,Primary,5,1,2.5,3,300,0,0
9456,DOUNG|DG011,2025,33,Primary,5,2,5,5,600,0,0
110,DOUNG|DG012,2019,,,,,,,,,
866,DOUNG|DG012,2020,,,,,,,,,
5352,DOUNG|DG012,2023,,,,,,,931,0,0
7354,DOUNG|DG012,2024,29,Primary,4,1,2,1.5,931,0,0
9457,DOUNG|DG012,2025,30,Primary,4,1,5,4.5,931,0,0
111,DOUNG|DG013,2019,,,,,,,,,
867,DOUNG|DG013,2020,,,,,,,,,
1955,DOUNG|DG013,2021,,,,,,,,,
3941,DOUNG|DG013,2022,,,,,,,1800,0,0
5353,DOUNG|DG013,2023,,,,,,,1500,0,0
7355,DOUNG|DG013,2024,47,Primary,8,3,10,5,2000,7,0
9458,DOUNG|DG013,2025,48,Primary,8,3,15,13,600,40,0
112,DOUNG|DG014,2019,,,,,,,,,
868,DOUNG|DG014,2020,,,,,,,,,
1970,DOUNG|DG014,2021,,,,,,,,,
3964,DOUNG|DG014,2022,,,,,,,1500,0,0
5354,DOUNG|DG014,2023,,,,,,,1250,0,0
7356,DOUNG|DG014,2024,42,Primary,4,2,8,6,1250,5,3
9459,DOUNG|DG014,2025,43,Primary,4,2,14,11.5,1250,7,0
113,DOUNG|DG015,2019,,,,,,,,,
869,DOUNG|DG015,2020,,,,,,,,,
1951,DOUNG|DG015,2021,,,,,,,,,
114,DOUNG|DG016,2019,,,,,,,,,
870,DOUNG|DG016,2020,,,,,,,,,
1942,DOUNG|DG016,2021,,,,,,,,,
115,DOUNG|DG017,2019,,,,,,,,,
871,DOUNG|DG017,2020,,,,,,,,,
1973,DOUNG|DG017,2021,,,,,,,,,
5355,DOUNG|DG017,2023,,,,,,,2400,0,0
7357,DOUNG|DG017,2024,53,Primary,4,3,20,10,2400,1,0
9460,DOUNG|DG017,2025,31,Primary,5,3,25,25,2400,2,0
116,DOUNG|DG018,2019,,,,,,,,,
872,DOUNG|DG018,2020,,,,,,,,,
117,DOUNG|DG019,2019,,,,,,,,,
873,DOUNG|DG019,2020,,,,,,,,,
118,DOUNG|DG020,2019,,,,,,,,,
874,DOUNG|DG020,2020,,,,,,,,,
1981,DOUNG|DG020,2021,,,,,,,,,
3910,DOUNG|DG020,2022,,,,,,,1500,0,0
5356,DOUNG|DG020,2023,,,,,,,2000,0,0
7358,DOUNG|DG020,2024,41,Primary,5,3,7,9,2000,0,0
9461,DOUNG|DG020,2025,40,Literacy,4,3,15,15,2000,0,0
119,DOUNG|DG021,2019,,,,,,,,,
875,DOUNG|DG021,2020,,,,,,,,,
5357,DOUNG|DG021,2023,,,,,,,1500,0,0
7359,DOUNG|DG021,2024,37,Primary,5,3,15,10,1500,0,0
9462,DOUNG|DG021,2025,38,Literacy,5,3,15,10,1500,0,0
120,DOUNG|DG022,2019,,,,,,,,,
1957,DOUNG|DG022,2021,,,,,,,,,
3889,DOUNG|DG022,2022,,,,,,,1400,0,0
5358,DOUNG|DG022,2023,,,,,,,800,0,0
7360,DOUNG|DG022,2024,45,Primary,4,1,6,6,800,2,0
9463,DOUNG|DG022,2025,40,Primary,4,1,4,4,800,2,0
121,DOUNG|DG023,2019,,,,,,,,,
876,DOUNG|DG023,2020,,,,,,,,,
1956,DOUNG|DG023,2021,,,,,,,,,
122,DOUNG|DG024,2019,,,,,,,,,
877,DOUNG|DG024,2020,,,,,,,,,
7361,DOUNG|DG024,2024,20,Primary,3,2,3,3,1600,2,0
9464,DOUNG|DG024,2025,38,Primary,3,2,5,3,2500,2,0
123,DOUNG|DG026,2019,,,,,,,,,
878,DOUNG|DG026,2020,,,,,,,,,
1963,DOUNG|DG026,2021,,,,,,,,,
3870,DOUNG|DG026,2022,,,,,,,1400,0,0
5359,DOUNG|DG026,2023,,,,,,,1000,0,0
7362,DOUNG|DG026,2024,21,Primary,3,1,6,5,1000,0,4
9465,DOUNG|DG026,2025,23,Primary,3,1,7,5,900,0,0
124,DOUNG|DG027,2019,,,,,,,,,
879,DOUNG|DG027,2020,,,,,,,,,
1958,DOUNG|DG027,2021,,,,,,,,,
3961,DOUNG|DG027,2022,,,,,,,1800,0,0
5360,DOUNG|DG027,2023,,,,,,,3000,0,0
7363,DOUNG|DG027,2024,27,Primary,4,3,6,6,3000,0,0
9466,DOUNG|DG027,2025,32,Primary,4,3,3,3,3000,2,0
125,DOUNG|DG028,2019,,,,,,,,,
880,DOUNG|DG028,2020,,,,,,,,,
1953,DOUNG|DG028,2021,,,,,,,,,
3962,DOUNG|DG028,2022,,,,,,,800,0,0
5361,DOUNG|DG028,2023,,,,,,,1200,0,0
7364,DOUNG|DG028,2024,34,Primary,5,1,8.9,9.5,1200,0,0
9467,DOUNG|DG028,2025,37,Primary,5,1,7,7,1200,1,0
126,DOUNG|DG029,2019,,,,,,,,,
127,DOUNG|DG030,2019,,,,,,,,,
881,DOUNG|DG030,2020,,,,,,,,,
1943,DOUNG|DG030,2021,,,,,,,,,
3915,DOUNG|DG030,2022,,,,,,,1600,0,0
5362,DOUNG|DG030,2023,,,,,,,600,0,0
7365,DOUNG|DG030,2024,30,Primary,5,2,13,9,600,3,0
9468,DOUNG|DG030,2025,30,Primary,5,2,15,15,600,5,0
128,DOUNG|DG031,2019,,,,,,,,,
129,DOUNG|DG032,2019,,,,,,,,,
882,DOUNG|DG032,2020,,,,,,,,,
130,DOUNG|DG033,2019,,,,,,,,,
883,DOUNG|DG033,2020,,,,,,,,,
1975,DOUNG|DG033,2021,,,,,,,,,
5363,DOUNG|DG033,2023,,,,,,,5000,0,0
7366,DOUNG|DG033,2024,52,Primary,2,1,7,7,5000,10,0
9469,DOUNG|DG033,2025,54,Literacy,3,1,7,6,5000,50,0
131,DOUNG|DG034,2019,,,,,,,,,
884,DOUNG|DG034,2020,,,,,,,,,
1971,DOUNG|DG034,2021,,,,,,,,,
3904,DOUNG|DG034,2022,,,,,,,1280,0,0
5364,DOUNG|DG034,2023,,,,,,,1200,0,0
7367,DOUNG|DG034,2024,43,Primary,5,3,30,15,1200,6,0
9470,DOUNG|DG034,2025,48,Primary,5,3,30,15,1200,8,0
132,DOUNG|DG035,2019,,,,,,,,,
885,DOUNG|DG035,2020,,,,,,,,,
1954,DOUNG|DG035,2021,,,,,,,,,
5365,DOUNG|DG035,2023,,,,,,,2500,0,0
7368,DOUNG|DG035,2024,30,Primary,5,2,10,10,2500,2,0
9471,DOUNG|DG035,2025,32,Primary,5,2,10,7,2500,3,0
133,DOUNG|DG036,2019,,,,,,,,,
886,DOUNG|DG036,2020,,,,,,,,,
1964,DOUNG|DG036,2021,,,,,,,,,
134,DOUNG|DG037,2019,,,,,,,,,
887,DOUNG|DG037,2020,,,,,,,,,
135,DOUNG|DG038,2019,,,,,,,,,
888,DOUNG|DG038,2020,,,,,,,,,
1945,DOUNG|DG038,2021,,,,,,,,,
3960,DOUNG|DG038,2022,,,,,,,1200,0,0
136,DOUNG|DG039,2019,,,,,,,,,
889,DOUNG|DG039,2020,,,,,,,,,
1974,DOUNG|DG039,2021,,,,,,,,,
3949,DOUNG|DG039,2022,,,,,,,1600,0,0
5366,DOUNG|DG039,2023,,,,,,,1500,0,0
7369,DOUNG|DG039,2024,30,Primary,4,3,5,2,2400,1,0
9472,DOUNG|DG039,2025,31,Primary,4,3,10,9,1000,0,0
137,DOUNG|DG040,2019,,,,,,,,,
890,DOUNG|DG040,2020,,,,,,,,,
1946,DOUNG|DG040,2021,,,,,,,,,
138,DOUNG|DG041,2019,,,,,,,,,
891,DOUNG|DG041,2020,,,,,,,,,
139,DOUNG|DG042,2019,,,,,,,,,
892,DOUNG|DG042,2020,,,,,,,,,
5367,DOUNG|DG042,2023,,,,,,,625,0,0
7370,DOUNG|DG042,2024,32,Primary,6,3,8.9,8.8,625,2,0
9473,DOUNG|DG042,2025,32,Primary,6,3,10,10,2500,2,0
140,DOUNG|DG043,2019,,,,,,,,,
893,DOUNG|DG043,2020,,,,,,,,,
1944,DOUNG|DG043,2021,,,,,,,,,
141,DOUNG|DG044,2019,,,,,,,,,
894,DOUNG|DG044,2020,,,,,,,,,
3943,DOUNG|DG044,2022,,,,,,,1600,0,0
5368,DOUNG|DG044,2023,,,,,,,1000,0,0
7371,DOUNG|DG044,2024,57,Primary,5,2,5,5,1000,0,0
9474,DOUNG|DG044,2025,55,Primary,5,2,6,6,1000,0,0
142,DOUNG|DG045,2019,,,,,,,,,
895,DOUNG|DG045,2020,,,,,,,,,
143,DOUNG|DG046,2019,,,,,,,,,
896,DOUNG|DG046,2020,,,,,,,,,
1959,DOUNG|DG046,2021,,,,,,,,,
3965,DOUNG|DG046,2022,,,,,,,1500,0,0
5369,DOUNG|DG046,2023,,,,,,,2400,0,0
7372,DOUNG|DG046,2024,62,Primary,7,2,4,3.5,2400,5,0
9475,DOUNG|DG046,2025,63,Literacy,6,2,9.3,9.3,2400,7,0
144,DOUNG|DG047,2019,,,,,,,,,
897,DOUNG|DG047,2020,,,,,,,,,
1966,DOUNG|DG047,2021,,,,,,,,,
5370,DOUNG|DG047,2023,,,,,,,3000,0,0
7373,DOUNG|DG047,2024,41,Literacy,4,2,6,5,3000,1,0
145,DOUNG|DG048,2019,,,,,,,,,
1934,DOUNG|DG048,2021,,,,,,,,,
3883,DOUNG|DG048,2022,,,,,,,1800,0,0
5371,DOUNG|DG048,2023,,,,,,,3000,0,0
7374,DOUNG|DG048,2024,42,Primary,7,4,10,11,3000,0,0
9477,DOUNG|DG048,2025,43,Literacy,7,4,2,2,3000,0,0
146,DOUNG|DG049,2019,,,,,,,,,
898,DOUNG|DG049,2020,,,,,,,,,
1978,DOUNG|DG049,2021,,,,,,,,,
3866,DOUNG|DG049,2022,,,,,,,1200,0,0
5372,DOUNG|DG049,2023,,,,,,,2400,0,0
7375,DOUNG|DG049,2024,45,Primary,6,3,9,6,2400,1,0
9478,DOUNG|DG049,2025,43,Primary,6,3,2,1,2400,5,0
147,DOUNG|DG050,2019,,,,,,,,,
148,DOUNG|DG051,2019,,,,,,,,,
899,DOUNG|DG051,2020,,,,,,,,,
1968,DOUNG|DG051,2021,,,,,,,,,
149,DOUNG|DG052,2019,,,,,,,,,
900,DOUNG|DG052,2020,,,,,,,,,
5373,DOUNG|DG052,2023,,,,,,,7000,0,0
7376,DOUNG|DG052,2024,63,Primary,6,3,10,7,1500,4,0
9479,DOUNG|DG052,2025,63,Literacy,6,3,5,3,1500,7,0
150,DOUNG|DG053,2019,,,,,,,,,
901,DOUNG|DG053,2020,,,,,,,,,
1952,DOUNG|DG053,2021,,,,,,,,,
3952,DOUNG|DG053,2022,,,,,,,1200,0,0
5374,DOUNG|DG053,2023,,,,,,,400,0,0
7377,DOUNG|DG053,2024,25,Primary,5,2,6,6.58,400,0,0
9480,DOUNG|DG053,2025,27,Primary,5,2,7.9,9,400,0,0
151,DOUNG|DG054,2019,,,,,,,,,
902,DOUNG|DG054,2020,,,,,,,,,
1980,DOUNG|DG054,2021,,,,,,,,,
152,DOUNG|DG055,2019,,,,,,,,,
903,DOUNG|DG055,2020,,,,,,,,,
153,DOUNG|DG056,2019,,,,,,,,,
904,DOUNG|DG056,2020,,,,,,,,,
1947,DOUNG|DG056,2021,,,,,,,,,
3922,DOUNG|DG056,2022,,,,,,,1200,0,0
5375,DOUNG|DG056,2023,,,,,,,1800,0,0
7378,DOUNG|DG056,2024,37,Primary,5,1,7.25,5.3,1800,0,0
9481,DOUNG|DG056,2025,39,Primary,5,1,5,4,1800,1,0
154,DOUNG|DG057,2019,,,,,,,,,
905,DOUNG|DG057,2020,,,,,,,,,
1962,DOUNG|DG057,2021,,,,,,,,,
3945,DOUNG|DG057,2022,,,,,,,1200,0,0
5376,DOUNG|DG057,2023,,,,,,,1200,0,0
7379,DOUNG|DG057,2024,32,Primary,5,3,5,5,1200,3,0
9482,DOUNG|DG057,2025,35,Primary,5,3,10,10,1200,10,0
155,DOUNG|DG058,2019,,,,,,,,,
5377,DOUNG|DG058,2023,,,,,,,3500,0,0
7380,DOUNG|DG058,2024,21,Primary,3,1,12,12,2000,7,0
9483,DOUNG|DG058,2025,45,Primary,3,2,15,15,4000,7,0
906,DOUNG|DG059,2020,,,,,,,,,
7381,DOUNG|DG059,2024,34,Primary,5,2,12,12,1600,0,0
9484,DOUNG|DG059,2025,36,Literacy,5,2,19,19,4800,0,0
907,DOUNG|DG060,2020,,,,,,,,,
5378,DOUNG|DG061,2023,,,,,,,750,0,0
7382,DOUNG|DG061,2024,34,Primary,5,3,15,10,750,8,0
9485,DOUNG|DG061,2025,32,High school,5,3,10,7,750,7,0
908,DOUNG|DG062,2020,,,,,,,,,
1940,DOUNG|DG062,2021,,,,,,,,,
3948,DOUNG|DG062,2022,,,,,,,1200,0,0
5379,DOUNG|DG062,2023,,,,,,,625,0,0
7383,DOUNG|DG062,2024,23,Primary,5,4,7,5,625,0,0
9486,DOUNG|DG062,2025,24,Primary,5,4,5,4,3000,3,0
909,DOUNG|DG063,2020,,,,,,,,,
7384,DOUNG|DG063,2024,30,Primary,4,1,4,3,600,0,0
9487,DOUNG|DG063,2025,31,Primary,4,1,5,5,600,0,0
910,DOUNG|DG070,2020,,,,,,,,,
911,DOUNG|DG072,2020,,,,,,,,,
1960,DOUNG|DG072,2021,,,,,,,,,
3899,DOUNG|DG072,2022,,,,,,,2500,0,0
912,DOUNG|DG073,2020,,,,,,,,,
1979,DOUNG|DG073,2021,,,,,,,,,
3923,DOUNG|DG073,2022,,,,,,,1200,0,0
5380,DOUNG|DG073,2023,,,,,,,1500,0,0
7385,DOUNG|DG073,2024,33,Literacy,6,3,12,12,1500,2,0
9488,DOUNG|DG073,2025,35,Primary,6,3,8,7,2500,2,0
913,DOUNG|DG075,2020,,,,,,,,,
914,DOUNG|DG078,2020,,,,,,,,,
1961,DOUNG|DG078,2021,,,,,,,,,
3917,DOUNG|DG078,2022,,,,,,,1000,0,0
5381,DOUNG|DG078,2023,,,,,,,2500,0,0
7386,DOUNG|DG078,2024,34,Primary,4,2,3,3,2500,0,0
9489,DOUNG|DG078,2025,57,Literacy,3,1,4,4,2500,5,0
915,DOUNG|DG079,2020,,,,,,,,,
916,DOUNG|DG080,2020,,,,,,,,,
5382,DOUNG|DG080,2023,,,,,,,200,0,0
7387,DOUNG|DG080,2024,34,Primary,4,2,4.5,5.3,200,0,0
9490,DOUNG|DG080,2025,36,Literacy,4,2,6,6,200,0,0
917,DOUNG|DG081,2020,,,,,,,,,
1967,DOUNG|DG081,2021,,,,,,,,,
3908,DOUNG|DG081,2022,,,,,,,800,0,0
918,DOUNG|DG082,2020,,,,,,,,,
1941,DOUNG|DG082,2021,,,,,,,,,
3928,DOUNG|DG082,2022,,,,,,,800,0,0
5383,DOUNG|DG082,2023,,,,,,,800,0,0
919,DOUNG|DG083,2020,,,,,,,,,
920,DOUNG|DG084,2020,,,,,,,,,
2000,DOUNG|DG085,2021,,,,,,,,,
2008,DOUNG|DG086,2021,,,,,,,,,
1999,DOUNG|DG087,2021,,,,,,,,,
2002,DOUNG|DG088,2021,,,,,,,,,
2003,DOUNG|DG089,2021,,,,,,,,,
5384,DOUNG|DG089,2023,,,,,,,1500,0,0
7388,DOUNG|DG089,2024,27,Primary,6,4,7,7,1500,3,0
9491,DOUNG|DG089,2025,30,Primary,7,4,9,4,600,4,0
2007,DOUNG|DG090,2021,,,,,,,,,
3898,DOUNG|DG090,2022,,,,,,,2000,0,0
5385,DOUNG|DG091,2023,,,,,,,3500,0,0
